nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets
Gustavo Petro,@petrogustavo,2020-10-20T12:02:28.000Z,"Ayer el Senado aprobó un presupuesto basado en que la economía colombiana crecerá 6,6% el año entrante.

Por tres calados los congresistas oficialistas que son la mayoría, aprobaron tamaña mentira.

 Sinvergüenzas.",,267,2.8K,8.1K,https://twitter.com/petrogustavo/status/1318522972076937216
Gustavo Petro,@petrogustavo,2020-10-20T11:57:24.000Z,"""El que la hace la paga"" fue una buena estrategia de campaña hecha por los asesores norteamericanos que le construyeron a los colombianos un candidato que no existía.

Es la magia del marketing político en el que caen una y otra vez las y los colombianosQuote Tweet
L A R A
@edwardlara24
 · Oct 20, 2020
#increible el sargento que denunció la violacion de la niña indígena lo hayan apartado de su cargo, que el juez que denunció a Pulgar esté en la pobreza y el exilio, que la periodista que denunció a RCTV sea llamada a juicio #increible como paga de bien ser corrupto en este país",,44,475,944,https://twitter.com/petrogustavo/status/1318521698023542784
Gustavo Petro,@petrogustavo,2020-10-20T11:53:26.000Z,"No hay acta de inicio de construccion del metro. Hay acta de inicio de los estudios para el metro elevado, que ya el metro subterráneo tiene desde hace seis años.Quote Tweet
Manuel Salazar
@manolitosalazar
 · Oct 20, 2020
El presidente @IvanDuque viajó anoche a Quibdo para hacer hoy un Consejo de Seguridad, no se quiso encontrar temprano con la alcaldesa @ClaudiaLopez para firmar el acta de inicio de la construcción del Metro",,43,653,1.4K,https://twitter.com/petrogustavo/status/1318520700609626118
Gustavo Petro,@petrogustavo,2020-10-20T11:38:39.000Z,"Tan absurda es la obra sobre el humedal tibabuyes, como la del metro elevado con capacidad menor a una troncal de transmilenio, como demoler el San Juan de Dios.

Pero se ha querido continuar el proyecto depredador de Peñalosa y la consecuencia es el absurdo.Quote Tweet
Alcaldía de Bogotá
@Bogota
 · Oct 17, 2020
""Ofrezco excusas a Suba. Esa obra absurda en el humedal Tibabuyes yo no la hubiera contratado jamás, es una obra agresiva e irrespetuosa, tanto con la ciudadanía como con el medio ambiente. Pero eso ya se contrató, el daño ya está hecho, estamos viendo cómo logramos mitigarlo"".",,70,514,1.1K,https://twitter.com/petrogustavo/status/1318516981004468225
Gustavo Petro,@petrogustavo,2020-10-19T21:25:17.000Z,"El nodo de Colombia Humana en Miami, EEUU.

Hoy a las cinco de la tarde nos reunimos con todos los nodos de Colombia Humana en los EEUU.",,234,411,1.5K,https://twitter.com/petrogustavo/status/1318302223009521664
Gustavo Petro,@petrogustavo,2020-10-19T20:51:08.000Z,Ella se llama dignidad.,,555,3.2K,17K,https://twitter.com/petrogustavo/status/1318293629576904704
Gustavo Petro,@petrogustavo,2020-10-19T20:46:37.000Z,"Cómo la derecha va a infiltrar la consulta del progresismo, si la misma derecha va a estar en consulta para elegir su candidato?

Dejen de sacar excusas para no afrontar la realidad: la necesidad de conformar un frente por la defensa de la democracia y la paz.Quote Tweet
Iván Marulanda
@ivanmarulanda
 · Oct 19, 2020
Mi apreciado @DCoronell el riesgo mayor es otro: vamos con Petro a consulta en marzo y la derecha, que en esa fecha solo vota por Congreso, infiltra nuestra consulta y lo elige. Así les damos el chance de escoger contendor, Petro es ideal, se repite 2018. Les regalamos el centro. twitter.com/DCoronell/stat…
Show this thread",,118,818,2.5K,https://twitter.com/petrogustavo/status/1318292491314016260
Gustavo Petro,@petrogustavo,2020-10-19T18:37:50.000Z,"Esta apreciación que se lanza pensando en pasar por moderado, termina estrellándose contra la realidad misma.

Desconectarse de la realidad es algo que un dirigente político jamás debe hacer.Quote Tweet
Iván Marulanda
@ivanmarulanda
 · Nov 10, 2019
A Evo Morales lo tumbó de la presidencia el pueblo boliviano indignado y hastiado de populismo y corrupción. Llegó al poder para ser presidente en nombre del mismo pueblo, de su espíritu democrático, de su sed de justicia, de sus ansias de progreso ¡Pero el tipo los traicionó!",,161,912,2.5K,https://twitter.com/petrogustavo/status/1318260082145136643
Gustavo Petro,@petrogustavo,2020-10-19T18:30:31.000Z,"La reforma política debe asegurar que la política no se a individual, sino que represente sectores colectivos de la sociedad colombiana

parte II",,89,755,2.1K,https://twitter.com/petrogustavo/status/1318258239797157890
Gustavo Petro,@petrogustavo,2020-10-19T14:08:27.000Z,"La dictadura avanza en Colombia. La criminalización de la periodista que denunció la censura que pretendía hacer el funcionario público Bieri, así lo demuestra.

Le solicito a todo el periodismo colombiano solidarizarce con ella.Quote Tweet
Laura Gil
@Lauraggils
 · Oct 19, 2020
¿Podemos dedicarnos a los verdaderos problemas de los periodistas? ¿Qué vamos a hacer con esto? La periodista que denunció a Bieri está sometida a juicio como si hubiese revelado un secreto de seguridad nacional. Se configuran aspectos dictatoriales en este régimen.",,50,529,1K,https://twitter.com/petrogustavo/status/1318192289664192512
Gustavo Petro,@petrogustavo,2020-10-19T14:02:40.000Z,"La pregunta no es si se necesitan más impuestos: si se necesitan. La pregunta es ¿quién los paga? 

En nuestro gobierno ninguna persona que gane menos de seis millones mensuales pagará más impuestos.

Los impuestos serán para quienes puedan pagarlosQuote Tweet
EL TIEMPO
@ELTIEMPO
 · Oct 13, 2020
‘Hay que pagar la deuda, vamos a necesitar más impuestos’: Minhacienda. Lea aquí la entrevista hecha a Alberto Carrasquilla  https://bit.ly/3lILVW4",,309,892,2K,https://twitter.com/petrogustavo/status/1318190834584637441
Gustavo Petro,@petrogustavo,2020-10-19T13:59:57.000Z,"Le pido a 
@LuisErnestoGL
  que pague el salario atrasado a los gestores de convivencia y los ponga en planta de personal.

Es el instrumento público más capaz de garantizar la no violencia en los conflictos sociales de Bogotá.

Págueles por favor.Quote Tweet
Luis Ernesto Gómez
@LuisErnestoGL
 · Oct 19, 2020
Nuestros equipos de Gestores de Diálogo y Convivencia están en plena coordinación con la guardia indígena para controlar a cualquier violento que busque sabotear la protesta pacífica. 

Hay un compromiso absoluto con una protesta pacífica por parte de las autoridades indígenas.",,23,185,495,https://twitter.com/petrogustavo/status/1318190153190486017
Gustavo Petro,@petrogustavo,2020-10-19T13:56:13.000Z,Y gano ella... la Pachamama.,,198,1.8K,10.7K,https://twitter.com/petrogustavo/status/1318189211938443265
Gustavo Petro,@petrogustavo,2020-10-19T13:49:31.000Z,"Filósofos con el trunfo popular en Bolivia. Zizek se pronuncia.Quote Tweet
Sacha Llorenti
@SachaLlorenti
 · Oct 11, 2020
El reconocido filósofo e investigador Slavoj Zizek envía un mensaje a Bolivia:

“@LuchoXBolivia Arce sintetiza la resistencia popular y tiene algo que muy pocos economistas tiene: ser exitosos en sus ideas y en su modelo económico”",,37,375,1K,https://twitter.com/petrogustavo/status/1318187526474108928
Gustavo Petro,@petrogustavo,2020-10-19T13:41:51.000Z,"¿Qué junta a Colombia Humana con el progresismo de EEUU?

La lucha común por adecuar la economía para que no irradie más el cambio climático.

Esta es una lucha por la humanidad.Quote Tweet
Climate Power
@ClimatePower
 · Oct 19, 2020
.@KamalaHarris is bringing hope in the fight to defeat the climate crisis.
0:30
17K views",,57,246,727,https://twitter.com/petrogustavo/status/1318185596892991489
Gustavo Petro,@petrogustavo,2020-10-19T13:31:56.000Z,"Y ahora de nuevo Chile se levanta y se alista al gran plebiscito para derrotar la Constitución de Pinochet.

Allá no votarán en contra de la paz.Quote Tweet
Gerardo Pisarello
@G_Pisarello
 · Oct 18, 2020
Ni la intimidación infame, ni las mentiras, ni la brutalidad del poder pudieron con ellos.

Esto es hace minutos #PlazaDignidad en Chile. 

La que vio crecer la revuelta del 18 de Octubre y la que en pocos días acabará con la Constitución de Pinochet",,81,971,3K,https://twitter.com/petrogustavo/status/1318183101042970626
Gustavo Petro,@petrogustavo,2020-10-19T13:19:30.000Z,"Nunca hicieron cuarentena seria, a pesar de nuestro apoyo a ella, con la excusa de reactivar la economía, y destruyeron la economía.

Tenemos el desempleo más alto de de la OCDE.

Es vital la renta mínima y el subsidio a la nómina de la pequeña empresa 
 https://dinero.com/amp/colombia-tiene-el-desempleo-mas-alto-de-los-paises-de-la-ocde/303207?__twitter_impression=true…",,40,228,514,https://twitter.com/petrogustavo/status/1318179971173699584
Gustavo Petro,@petrogustavo,2020-10-19T13:15:41.000Z,"Hundir a Bolivia en un golpe antidemocrático y llenarla de sangre, fue su logro

Sin embargo, La vida, ños bienes y la dignidad de los golpistas debe ser respetada. En Bolivia se impone la reconciliación y profundizar el camino de la transformación social.Quote Tweet
Jeanine Añez Chavez
@JeanineAnez
 · Oct 18, 2020
Aún no tenemos cómputo oficial, pero por los datos con los que contamos, el Sr. Arce y el Sr. Choquehuanca han  ganado la elección. Felicito a los ganadores y les pido gobernar pensando en Bolivia y en la democracia.",,27,190,500,https://twitter.com/petrogustavo/status/1318179012586385409
Gustavo Petro,@petrogustavo,2020-10-19T13:09:55.000Z,"Si Colombia Humana gana la presidencia en  2022 iniciaremos un acuerdo con Bolivia y otros países para desarrollar la industria de automóviles eléctricos con pilas de litio construidos en nuestros países.

El progresismo implica el conocimiento y la industrializaciónQuote Tweet
VICTOR GÓMEZ
@Victor_admon
 · Oct 19, 2020
La minga indígena, ganó la presidencia en Bolivia... @evoespueblo @GustavoBolivar @petrogustavo @GNavasTalero @HOLLMANMORRIS @MovimientoMAIS @marthaperaltae @AUGUSTOOCAMPO @angelamrobledo @DavidRacero @intiasprilla @PizarroMariaJo @tobonsanin",,3K,4K,13.1K,https://twitter.com/petrogustavo/status/1318177560669360129
Gustavo Petro,@petrogustavo,2020-10-19T12:57:47.000Z,"Restauración de la democracia en Bolivia.Quote Tweet
Camila
@PrensaCamila
 · Oct 19, 2020
Celebrations for the restoration of democracy in Bolivia at 2am.",,57,592,2.2K,https://twitter.com/petrogustavo/status/1318174506788204552
Gustavo Petro,@petrogustavo,2020-10-19T12:53:30.000Z,Jallalla Bolivia,,47,467,2.7K,https://twitter.com/petrogustavo/status/1318173426977308672
Gustavo Petro,@petrogustavo,2020-10-19T12:36:44.000Z,"Este enorme triunfo popular en Bolivia demuestra que la mayoría de la población siempre estuvo con el MAS, con Evo y ahora con Arce.

Lo que hizo la 
@OEA_oficial
 y 
@Almagro_OEA2015
 fue avalar un golpe de Estado y dejar desatar el derramamiento de sangre del pueblo boliviano",,162,1K,2.5K,https://twitter.com/petrogustavo/status/1318169209084530697
Gustavo Petro,@petrogustavo,2020-10-19T12:33:23.000Z,"Un retroviral da buenos resultados contra el covid en España.

El tratamiento contra el covid, a pesar que no hay vacuna, no es una ilusión y debe ser implementado por el sistema de salud pública en Colombia.Resultados “prometedores” para combatir la covid en un ensayo con un fármaco antitumoral
Aplidin, comercializado en Australia para mieloma múltiple, está siendo probado, aún sin grupo de control, en 27 pacientes en siete hospitales madrileños, cuatro catalanes y dos castellanomanchegos
elpais.com",,10,113,255,https://twitter.com/petrogustavo/status/1318168364594888706
Gustavo Petro,@petrogustavo,2020-10-18T23:54:27.000Z,"La ciudadanía  de Soacha y de Bogotá salieron masivamente a recibir la minga indígena.

Que cada localidad y municipio constituya la minga para el paro nacional del 21 de octubre.Quote Tweet
Jorge Rojas Rodríguez
@jerojasrodrigue
 · Oct 18, 2020
A T E N C I O N 

¡¡¡La Minga esta contagiando todo un país de DIGNIDAD!!!

Hacía falta sacudir la conciencia de la gente agobiada por la violencia, la pandemia y la crisis económica. 

https://twitter.com/sebaquiropa/status/1317898740116717570/video/1…",,134,1K,3.9K,https://twitter.com/petrogustavo/status/1317977374605139970
Gustavo Petro,@petrogustavo,2020-10-18T22:57:10.000Z,"Ufff.

La pregunta es si el Partido Verde decidió oficialmente no hacer una consulta popular con todas las fuerzas democráticas para asumir la primera vuelta presidencial y asegurar la presidencia de la República, o  la división y arriesgar el triunfo?Quote Tweet
Iván Marulanda
@ivanmarulanda
 · Oct 18, 2020
¡Cuál es la histeria! ¡En la 1a vuelta nos vemos con Petro cara a cara! ¡veremos quién gana y cómo es la coalición para ganar la presidencia en la 2a vuelta! ¡Cuál es el interés de que el Partido Verde se pliegue a Petro antes de las elecciones presidenciales! ¡Dejen la gritería!",,284,976,3.2K,https://twitter.com/petrogustavo/status/1317962958589276160
Gustavo Petro,@petrogustavo,2020-10-18T22:52:17.000Z,"Hoy por este Twitter analizaremos a las siete de la noche nuestras columnas, ojo al 2022, y Colo.bia en ruinas",,30,204,656,https://twitter.com/petrogustavo/status/1317961727590436865
Gustavo Petro,@petrogustavo,2020-10-18T16:49:39.000Z,"Esta es Bolivia hoy día de elecciones presidenciales.

El riesgo de un fraude es altísimo porque Arce, el candidato del MAS, encabeza todas las encuestas.

La 
@OEA_oficial
 hoy si no dice nada de esta militarización para amedrentar al elector",,380,1.9K,2.8K,https://twitter.com/petrogustavo/status/1317870469371076612
Gustavo Petro,@petrogustavo,2020-10-18T15:33:23.000Z,"Si los centros del pensamiento se hubieran subordinado a lo que demandaban las sociedades de su época, nunca se hubiera desarrollado la ciencia.Quote Tweet
La Silla Vacía
@lasillavacia
 · Oct 18, 2020
#Podcast ""Las universidades se tienen que conectar más con el mundo. Los programas de las universidades han sido históricamente muy ofertistas, han respondido más a lo que saben los profesores, que a lo que demanda la sociedad"", dice @agaviriau. https://lasillavacia.com/muchas-universidades-van-empezar-concebirse-si-mismas-como-plataformas-78813…",,26,284,857,https://twitter.com/petrogustavo/status/1317851278706442240
Gustavo Petro,@petrogustavo,2020-10-18T15:13:06.000Z,"Ojo con el 2022.

La columna de Gustavo Bolivar que comentaremos con Sara Tufano en este mismo Twitter a las siete de la noche.Ojo con el 2022 - Columna - Gustavo Bolívar - Cuarto de Hora
Ojo con el 2022: Tenemos que unirnos, por una vez al menos en la vida, para ganar las elecciones.
cuartodehora.com",,76,489,1.1K,https://twitter.com/petrogustavo/status/1317846173215084545
Gustavo Petro,@petrogustavo,2020-10-18T14:58:09.000Z,"Una Colombia Arruinada que no puede perder la esperanza 

Mi columna de hoy que analizaremos hoy a las siete de la noche por este mismo twiterUna Colombia arruinada que no puede perder la esperanza
Una Colombia arruinada que no puede perder la esperanza
: a la Colombia Humana le conviene al capitalismo nacional.
cuartodehora.com",,218,820,1.9K,https://twitter.com/petrogustavo/status/1317842411587096577
Gustavo Petro,@petrogustavo,2020-10-18T14:29:33.000Z,"Esto sí es el colmo del oportunismo. Enviar el Esmad a la minga y presentarlo de buenas maneras.

El Esmad solo es la última opción y se utiliza cuando estalla la violencia. La minga es pacífica.",,826,1.7K,4.8K,https://twitter.com/petrogustavo/status/1317835212525608961
